年份_Year,大區_District,選區編號_Constituency_code,選區名_Constituency_name_chi,該選區當選人_Candidate_name_chi,政治聯繫_Political_affiliation,所屬派別_Political_camp,獲票數_Count_of_votes,得票率_Percentage_of_votes_obtained(%),票選或自動當選_Elected_or_uncontested,該選區登記選民數_Count_of_registered_voter,該選區居民數_Count_of_resident
2003,黃大仙,H03,龍上,林文輝,民建聯,建,2478,61.69,Elected,10534,20918
2003,黃大仙,H04,鳳凰,陳炎光,－,泛,927,38.61,Elected,5880,15768
2003,黃大仙,H05,鳳德,簡志豪,民建聯,建,2977,63.84,Elected,11247,19683
2003,黃大仙,H06,龍星,譚香文,－,泛,2301,47.47,Elected,9756,20429
2003,黃大仙,H07,新蒲崗,李達仁,－,建,2324,61.89,Elected,9121,22099
2003,黃大仙,H08,東頭,馮光中,－,建,,,Uncontested,6570,13113
2003,黃大仙,H09,東美,莫應帆,民協,泛,,,Uncontested,7085,13333
2003,黃大仙,H10,樂富,陳偉坤,－,建,2157,52.04,Elected,9065,16659
2003,黃大仙,H11,橫頭磡,黎榮浩,民建聯,建,3163,64.17,Elected,11683,21130
2003,黃大仙,H12,天強,陳安泰,－,建,,,Uncontested,9384,16521
2003,黃大仙,H13,翠竹及鵬程,蘇錫堅,－,建,3514,63.77,Elected,12186,21135
2003,黃大仙,H14,竹園南,許錦成,民協,泛,,,Uncontested,9950,19072
2003,黃大仙,H15,竹園北,陶君行,前綫,泛,2941,51.35,Elected,11691,19856
2003,黃大仙,H16,慈雲西,譚月萍,民主黨,泛,3034,63.58,Elected,9643,20763
2003,黃大仙,H17,正愛,陳曼琪,民建聯,建,2190,50.54,Elected,9183,18961
2003,黃大仙,H18,正安,黃逸旭,民主黨,泛,2098,49.56,Elected,7850,21167
2003,黃大仙,H19,慈雲東,鄭德健,－,建,2062,56.9,Elected,8589,21388
2003,黃大仙,H20,瓊富,胡志偉,民主黨,泛,4480,74.73,Elected,12324,21393
2003,黃大仙,H21,彩雲東,黃國桐,－,泛,1881,58.13,Elected,6729,16278
2003,黃大仙,H22,彩雲南,陳利成,民主黨,泛,,,Uncontested,7944,15868
2003,黃大仙,H23,彩雲西,徐百弟,前綫,泛,1516,45.66,Elected,7254,13272
2003,黃大仙,H24,池彩,何賢輝,民建聯,建,1657,57.04,Elected,7033,14596
2003,黃大仙,H25,彩虹,劉家華,－,泛,2029,55.05,Elected,7867,14096
2007,黃大仙,H01,龍趣,黃金池,－,建,,,Uncontested,7631,15838
2007,黃大仙,H02,龍下,郭秀英,－,其他,2595,82.88,Elected,8797,14534
2007,黃大仙,H03,龍上,林文輝,民建聯,建,,,Uncontested,10648,19917
2007,黃大仙,H04,鳳凰,陳炎光,－,其他,1175,56.68,Elected,6144,14930
2007,黃大仙,H05,鳳德,簡志豪,民建聯,建,2971,61.36,Elected,11265,18334
2007,黃大仙,H06,龍星,蔡六乘,－,建,2654,48.25,Elected,11003,19584
2007,黃大仙,H07,新蒲崗,李達仁,－,建,,,Uncontested,9883,20993
2007,黃大仙,H08,東頭,李德康,民建聯,建,1895,63.72,Elected,7360,13357
2007,黃大仙,H09,東美,莫應帆,民協,泛,1567,72.85,Elected,7487,15144
2007,黃大仙,H10,樂富,陳偉坤,－,建,2565,67.64,Elected,9127,15288
2007,黃大仙,H11,橫頭磡,黎榮浩,民建聯,建,,,Uncontested,11682,18823
2007,黃大仙,H12,天強,陳安泰,自由黨,建,2449,57.83,Elected,9415,16161
2007,黃大仙,H13,翠竹及鵬程,蘇錫堅,－,建,,,Uncontested,12200,20157
2007,黃大仙,H14,竹園南,許錦成,民協,泛,2456,64.41,Elected,9556,17108
2007,黃大仙,H15,竹園北,陶君行,社民連,泛,2825,59.86,Elected,11673,18832
2007,黃大仙,H16,慈雲西,譚月萍,民主黨,泛,2646,54.64,Elected,10612,20320
2007,黃大仙,H17,正愛,陳曼琪,民建聯,建,3131,76,Elected,9615,17559
2007,黃大仙,H18,正安,黃逸旭,－,其他,3236,70.59,Elected,9004,19992
2007,黃大仙,H19,慈雲東,何漢文,民建聯,建,3069,64.21,Elected,9801,21414
2007,黃大仙,H20,瓊富,胡志偉,民主黨,泛,4370,76.04,Elected,12438,19856
2007,黃大仙,H21,彩雲東,黃國桐,社民連,泛,1474,51.81,Elected,7320,14535
2007,黃大仙,H22,彩雲南,陳利成,民主黨,泛,1448,50.17,Elected,7713,13854
2007,黃大仙,H23,彩雲西,徐百弟,前線,泛,1589,53.76,Elected,7146,12063
2007,黃大仙,H24,池彩,何賢輝,民建聯／工聯會,建,1473,64.52,Elected,5882,15522
2007,黃大仙,H25,彩虹,莫健榮,民建聯／工聯會,建,2599,63.97,Elected,9590,15125
2011,黃大仙,H01,龍趣,黃金池,,建,,,Uncontested,7470,13080
2011,黃大仙,H02,龍下,郭秀英,,其他,2870,68.19,Elected,8942,13892
2011,黃大仙,H03,龍上,陳婉嫻,香港工會聯合會,建,3456,69.54,Elected,11976,20859
2011,黃大仙,H04,鳳凰,陳炎光,,其他,1332,53.63,Elected,6188,15711
2011,黃大仙,H05,鳳德,簡志豪,民主建港協進聯盟,建,2498,53.08,Elected,11354,15699
2011,黃大仙,H06,龍星,譚香文,,泛,2862,47.51,Elected,11584,19907
2011,黃大仙,H07,新蒲崗,李達仁,,建,2877,61.08,Elected,10170,21427
2011,黃大仙,H08,東頭,李德康,民主建港協進聯盟,建,,,Uncontested,8778,16118
2011,黃大仙,H09,東美,莫應帆,香港民主民生協進會,泛,1878,52.71,Elected,8759,15304
2011,黃大仙,H10,樂富,陳偉坤,,建,,,Uncontested,9451,14713
2011,黃大仙,H11,橫頭磡,黎榮浩,民主建港協進聯盟,建,3226,65.81,Elected,11944,18042
2011,黃大仙,H12,天強,陳安泰,自由黨,建,2987,65.75,Elected,9567,16424
2011,黃大仙,H13,翠竹及鵬程,蘇錫堅,,建,,,Uncontested,12229,18355
2011,黃大仙,H14,竹園南,許錦成,香港民主民生協進會,泛,2748,62.68,Elected,9475,15240
2011,黃大仙,H15,竹園北,丁志威,,建,2754,55.18,Elected,11519,15836
2011,黃大仙,H16,慈雲西,袁國強,民主建港協進聯盟,建,2596,50.02,Elected,11718,19266
2011,黃大仙,H17,正愛,陳曼琪,民主建港協進聯盟,建,,,Uncontested,9991,20535
2011,黃大仙,H18,正安,黃逸旭,泛民區選聯盟,泛,3762,75.97,Elected,11054,20203
2011,黃大仙,H19,慈雲東,何漢文,民主建港協進聯盟/香港工會聯合會,建,,,Uncontested,10746,20124
2011,黃大仙,H20,瓊富,胡志偉,民主黨,泛,4300,80.37,Elected,12660,19809
2011,黃大仙,H21,彩雲東,黃國桐,民主黨/民主動力,泛,2025,55.21,Elected,7821,14932
2011,黃大仙,H22,彩雲南,沈運華,民主黨,泛,2244,66.08,Elected,7857,12807
2011,黃大仙,H23,彩雲西,譚美普,民主建港協進聯盟/香港工會聯合會,建,1819,50.36,Elected,7320,11835
2011,黃大仙,H24,池彩,何賢輝,香港工會聯合會/民主建港協進聯盟,建,1712,52.87,Elected,7723,15882
2011,黃大仙,H25,彩虹,莫健榮,香港工會聯合會/民主建港協進聯盟,建,2802,68.11,Elected,9618,15107
2015,中西區,A01,中環,許智峯,民主黨,泛,1090,,Elected,4331,13850
2015,中西區,A02,半山東,吳兆康,民主黨,泛,1521,,Elected,6625,18828
2015,中西區,A03,衞城,鄭麗琼,民主黨,泛,1457,,Elected,6849,18859
2015,中西區,A04,山頂,陳浩濂,自由黨,建,1837,,Elected,5307,20324
2015,中西區,A05,大學,陳㨗貴,獨立候選人,建,1844,,Elected,8107,19010
2015,中西區,A06,堅摩,陳學鋒,民建聯,建,1859,,Elected,7009,16920
2015,中西區,A07,觀龍,楊開永,民建聯,建,2491,,Elected,8205,15188
2015,中西區,A08,西環,張國鈞,民建聯,建,2011,,Elected,7506,14789
2015,中西區,A09,寶翠,葉永成,,建,2397,,Elected,9699,21195
2015,中西區,A10,石塘咀,陳財喜,,建,1898,,Elected,7930,17176
2015,中西區,A11,西營盤,盧懿杏,民建聯,建,1790,,Elected,7293,14528
2015,中西區,A12,上環,甘乃威,民主黨,泛,1436,,Elected,6648,17550
2015,中西區,A13,東華,蕭嘉怡,民建聯,建,1352,,Elected,5167,13051
2015,中西區,A14,正街,李志恒,,建,1654,,Elected,6637,16227
2015,中西區,A15,水街,楊學明,民建聯,建,1878,,Elected,7234,15142
2015,灣仔,B01,軒尼詩,鄭其建,,其他,1590,,Elected,4946,13207
2015,灣仔,B02,愛群,鄭琴淵,民建聯,建,1367,,Elected,5985,14442
2015,灣仔,B03,鵝頸,鍾嘉敏,民建聯,建,1018,,Elected,4969,13514
2015,灣仔,B04,維園,周潔冰,民建聯,建,,,Uncontested,6270,14642
2015,灣仔,B05,天后,李文龍,新民黨,建,2236,,Elected,7282,14156
2015,灣仔,B06,銅鑼灣,伍婉婷,獨立,建,,,Uncontested,5168,13655
2015,灣仔,B07,大坑,楊雪盈,獨立候選人,泛,1398,,Elected,5695,13637
2015,灣仔,B08,渣甸山,林偉文,自由黨,建,1479,,Elected,5993,15200
2015,灣仔,B09,樂活,謝偉俊,獨立,建,1350,,Elected,5308,14677
2015,灣仔,B10,跑馬地,吳錦津,獨立,建,1377,,Elected,5350,14090
2015,灣仔,B11,司徒拔道,黃宏泰,,建,1150,,Elected,5083,14203
2015,灣仔,B12,修頓,李碧儀,獨立人士,建,1463,,Elected,4726,14597
2015,灣仔,B13,大佛口,李均頤,民建聯,建,1505,,Elected,5012,13346
2015,東區,C01,太古城西,趙家賢,民主黨,泛,3362,,Elected,8816,18269
2015,東區,C02,太古城東,王振星,獨立無黨派,其他,2674,,Elected,9900,19530
2015,東區,C03,鯉景灣,楊斯竣,獨立,其他,2008,,Elected,9319,20803
2015,東區,C04,愛秩序灣,顏尊廉,民建聯,建,2720,,Elected,11273,19119
2015,東區,C05,筲箕灣,林心亷,民建聯,建,1444,,Elected,6413,13250
2015,東區,C06,阿公岩,林其東,,其他,1810,,Elected,10963,19188
2015,東區,C07,杏花邨,何毅淦,工聯會,建,3642,,Elected,10635,19267
2015,東區,C08,翠灣,古桂耀,獨立,其他,1629,,Elected,8579,13031
2015,東區,C09,欣藍,黃健興,,建,,,Uncontested,9269,16981
2015,東區,C10,小西灣,王國興,工聯會,建,1981,,Elected,8277,13176
2015,東區,C11,景怡,梁國鴻,工聯會,建,2257,,Elected,11185,15934
2015,東區,C12,環翠,龔栢祥,民建聯,建,2227,,Elected,8442,14542
2015,東區,C13,翡翠,黎志強,公民黨,泛,2314,,Elected,9116,15427
2015,東區,C14,柏架山,黃建彬,民建聯,建,,,Uncontested,7368,14048
2015,東區,C15,寶馬山,邵家輝,自由黨,建,,,Uncontested,7255,16991
2015,東區,C16,炮台山,羅榮焜,,建,,,Uncontested,8728,15917
2015,東區,C17,城市花園,許清安,,建,,,Uncontested,8291,15679
2015,東區,C18,和富,郭偉强,工聯會,建,,,Uncontested,9637,21058
2015,東區,C19,堡壘,洪連杉,民建聯,建,,,Uncontested,7069,15583
2015,東區,C20,錦屏,蔡素玉,民建聯,建,,,Uncontested,8948,16793
2015,東區,C21,丹拿,鄭達鴻,公民黨,泛,2338,,Elected,8179,15345
2015,東區,C22,健康村,鄭志成,民建聯,建,,,Uncontested,7662,14480
2015,東區,C23,鰂魚涌,丁江浩,民建聯,建,1656,,Elected,6724,13764
2015,東區,C24,南豐,張國昌,民主黨,泛,3343,,Elected,8311,14081
2015,東區,C25,康怡,梁穎敏,公民黨,泛,2535,,Elected,8230,14724
2015,東區,C26,康山,梁兆新,公民黨,泛,2384,,Elected,7753,14958
2015,東區,C27,興東,許林慶,工聯會,建,3310,,Elected,12386,18899
2015,東區,C28,西灣河,麥德正,工黨,泛,2222,,Elected,8691,19482
2015,東區,C29,下耀東,王志鍾,民建聯,建,1658,,Elected,8404,16389
2015,東區,C30,上耀東,趙資強,工聯會,建,,,Uncontested,8117,12732
2015,東區,C31,興民,劉慶揚,民建聯,建,2470,,Elected,8444,14432
2015,東區,C32,樂康,李進秋,,建,2396,,Elected,8078,12391
2015,東區,C33,翠德,李鎮強,自由黨,建,2351,,Elected,7074,13349
2015,東區,C34,漁灣,徐子見,獨立,泛,2026,,Elected,8337,14804
2015,東區,C35,佳曉,林翠蓮,,建,2241,,Elected,8630,13343
2015,南區,D01,香港仔,任葆琳,獨立候選人,其他,1936,,Elected,10343,19698
2015,南區,D02,鴨脷洲邨,林玉珍,獨立候選人,建,,,Uncontested,8480,12478
2015,南區,D03,鴨脷洲北,張錫容,獨立候選人,其他,1556,,Elected,6040,13025
2015,南區,D04,利東一,區諾軒,民主黨/鴨脷洲社區職工會,泛,3068,,Elected,10264,16828
2015,南區,D05,利東二,羅健熙,民主黨,泛,2564,,Elected,9030,13307
2015,南區,D06,海怡東,林啟暉,獨立候選人,建,2180,,Elected,7499,15340
2015,南區,D07,海怡西,陳家珮,新民黨,建,2945,,Elected,8260,16036
2015,南區,D08,華貴,麥謝巧玲,民建聯,建,2699,,Elected,10876,14737
2015,南區,D09,華富南,歐立成,,建,1632,,Elected,7585,12429
2015,南區,D10,華富北,柴文瀚,民主黨,泛,2408,,Elected,8616,14296
2015,南區,D11,薄扶林,司馬文,獨立民主派,其他,1952,,Elected,5773,19996
2015,南區,D12,置富,朱慶虹,獨立候選人,建,2762,,Elected,9142,16062
2015,南區,D13,田灣,陳富明,獨立候選人,建,,,Uncontested,9058,16716
2015,南區,D14,石漁,朱立威,民建聯,建,,,Uncontested,11389,18474
2015,南區,D15,黃竹坑,徐遠華,民主黨,泛,2645,,Elected,8976,17251
2015,南區,D16,海灣,馮仕耕,自由黨,建,957,,Elected,3724,18417
2015,南區,D17,赤柱及石澳,李佩英,,建,1832,,Elected,7582,22008
2015,油尖旺,E01,尖沙咀西,孔昭華,民建聯,建,1213,,Elected,4201,20881
2015,油尖旺,E02,佐敦南,葉傲冬,民建聯,建,1531,,Elected,6055,18327
2015,油尖旺,E03,佐敦西,陳少棠,民建聯,建,,,Uncontested,6979,14818
2015,油尖旺,E04,油麻地南,楊子熙,民建聯,建,2124,,Elected,7641,19918
2015,油尖旺,E05,富榮,鍾港武,民建聯,建,2473,,Elected,9806,17628
2015,油尖旺,E06,旺角西,許德亮,,建,,,Uncontested,5911,15423
2015,油尖旺,E07,富柏,余德寶,公民黨,泛,2859,,Elected,9108,18820
2015,油尖旺,E08,奧運,涂謹申,民主黨,泛,1531,,Elected,5095,18162
2015,油尖旺,E09,櫻桃,鍾澤暉,,建,1611,,Elected,5620,15676
2015,油尖旺,E10,大角咀南,蔡少峰,民建聯,建,1608,,Elected,6514,16214
2015,油尖旺,E11,大角咀北,劉柏祺,民建聯,建,2633,,Elected,7547,18474
2015,油尖旺,E12,大南,莊永燦,西九新動力/經民聯,建,1424,,Elected,7421,20432
2015,油尖旺,E13,旺角北,黃舒明,西九新動力,建,1712,,Elected,6332,17859
2015,油尖旺,E14,旺角東,黃建新,,建,1442,,Elected,6079,15742
2015,油尖旺,E15,旺角南,仇振輝,,建,,,Uncontested,5614,16293
2015,油尖旺,E16,油麻地北,林健文,民協,泛,1682,,Elected,5181,12817
2015,油尖旺,E17,尖東及京士柏,鄧銘心,,建,852,,Elected,3427,15185
2015,油尖旺,E18,尖沙咀中,關秀玲,民建聯,建,1099,,Elected,5498,16871
2015,油尖旺,E19,佐敦北,楊鎮華,民建聯,建,941,,Elected,3852,13558
2015,深水埗,F01,寶麗,梁有方,民協,泛,1929,,Elected,7500,19254
2015,深水埗,F02,長沙灣,林家輝,經民聯/西九新動力,建,1491,,Elected,6712,16864
2015,深水埗,F03,南昌北,鄭泳舜,民建聯,建,1461,,Elected,5711,19807
2015,深水埗,F04,石硤尾,陳國偉,石硤尾邨居民服務中心/西九新動力,建,2847,,Elected,10075,20852
2015,深水埗,F05,南昌東,何啟明,民協,泛,1727,,Elected,6249,18487
2015,深水埗,F06,南昌南,李詠民,港九勞工社團聯會,建,1544,,Elected,6404,20737
2015,深水埗,F07,南昌中,劉佩玉,民建聯,建,1284,,Elected,4986,18413
2015,深水埗,F08,南昌西,衞煥南,民協,泛,1873,,Elected,7507,20523
2015,深水埗,F09,富昌,梁文廣,西九新動力/富昌邨居民協會,建,2973,,Elected,10747,20270
2015,深水埗,F10,麗閣,陳穎欣,民建聯/工聯會,建,2531,,Elected,8995,14379
2015,深水埗,F11,幸福,鄒穎恒,民協,泛,2137,,Elected,7404,15401
2015,深水埗,F12,荔枝角南,楊彧,民協,泛,3477,,Elected,8843,17514
2015,深水埗,F13,美孚南,黃達東,民建聯,建,2421,,Elected,8564,17304
2015,深水埗,F14,美孚中,伍月蘭,公民黨,泛,1803,,Elected,7331,14675
2015,深水埗,F15,美孚北,張永森,獨立,其他,2636,,Elected,8061,16929
2015,深水埗,F16,荔枝角中,袁海文,民主黨,泛,2353,,Elected,7085,19882
2015,深水埗,F17,荔枝角北,覃德誠,民協,泛,1173,,Elected,4411,14042
2015,深水埗,F18,元州及蘇屋,陳偉明,民建聯,建,3491,,Elected,10274,18626
2015,深水埗,F19,李鄭屋,江貴生,民協,泛,2335,,Elected,9267,13110
2015,深水埗,F20,下白田,甄啟榮,經民聯/西九新動力,建,2320,,Elected,7647,14701
2015,深水埗,F21,又一村,李梓敬,自由黨,建,2277,,Elected,5905,16484
2015,深水埗,F22,南山、大坑東及大坑西,譚國僑,民協,泛,2563,,Elected,8858,16244
2015,深水埗,F23,龍坪及上白田,吳美,民協,泛,2454,,Elected,8170,16794
2015,九龍城,G01,馬頭圍,邵天虹,民建聯,建,2670,,Elected,10030,19205
2015,九龍城,G02,馬坑涌,黎廣偉,民協,泛,1663,,Elected,7732,20012
2015,九龍城,G03,馬頭角,關浩洋,民建聯,建,1790,,Elected,6593,14990
2015,九龍城,G04,樂民,楊永杰,,建,2310,,Elected,7944,16110
2015,九龍城,G05,常樂,陸勁光,民建聯,建,2776,,Elected,9929,16095
2015,九龍城,G06,何文田,鄭利明,,建,2376,,Elected,9353,20651
2015,九龍城,G07,嘉道理,蕭亮聲,民協,泛,2378,,Elected,7981,18756
2015,九龍城,G08,太子,丁健華,獨立候選人,建,,,Uncontested,6619,16841
2015,九龍城,G09,九龍塘,何顯明,自由黨,建,,,Uncontested,7383,19293
2015,九龍城,G10,龍城,吳寶強,民建聯,建,2021,,Elected,6108,15460
2015,九龍城,G11,宋皇臺,楊振宇,民協,泛,2015,,Elected,7304,20487
2015,九龍城,G12,啓德北,梁婉婷,,建,2610,,Elected,6364,16562
2015,九龍城,G13,啓德南,何華漢,,建,2199,,Elected,5466,14599
2015,九龍城,G14,海心,潘國華,民建聯,建,2478,,Elected,7764,15823
2015,九龍城,G15,土瓜灣北,李慧琼,民建聯,建,1544,,Elected,5331,13368
2015,九龍城,G16,土瓜灣南,林博,,建,1719,,Elected,5926,15454
2015,九龍城,G17,鶴園海逸,余志榮,,建,1607,,Elected,7130,18930
2015,九龍城,G18,黃埔東,梁美芬,西九新動力/經民聯,建,2345,,Elected,9122,18187
2015,九龍城,G19,黃埔西,鄺葆賢,青年新政,泛,2114,,Elected,8509,20624
2015,九龍城,G20,紅磡灣,張仁康,,建,1811,,Elected,8134,19607
2015,九龍城,G21,紅磡,林德成,民建聯,建,1544,,Elected,5346,14578
2015,九龍城,G22,家維,勞超傑,,建,,,Uncontested,10227,19301
2015,九龍城,G23,愛民,吳奮金,民建聯,建,2806,,Elected,8831,14736
2015,九龍城,G24,愛俊,左滙雄,,建,2772,,Elected,9167,13524
2015,黃大仙,H01,龍趣,李東江,獨立候選人,其他,2191,,Elected,7651,15872
2015,黃大仙,H02,龍下,郭秀英,獨立,其他,2552,,Elected,8511,12901
2015,黃大仙,H03,龍上,林文輝,工聯會,建,2798,,Elected,11574,20477
2015,黃大仙,H04,鳳凰,陳炎光,,其他,1675,,Elected,6281,16200
2015,黃大仙,H05,鳳德,簡志豪,民建聯,建,2766,,Elected,11251,16240
2015,黃大仙,H06,龍星,譚香文,前綫,泛,2974,,Elected,11801,20111
2015,黃大仙,H07,新蒲崗,雷啟蓮,獨立候選人,建,3026,,Elected,10563,21677
2015,黃大仙,H08,東頭,李德康,民建聯,建,2710,,Elected,9853,19630
2015,黃大仙,H09,東美,施德來,民協,泛,2894,,Elected,9738,17580
2015,黃大仙,H10,樂富,陳偉坤,,建,2232,,Elected,8802,14977
2015,黃大仙,H11,橫頭磡,黎榮浩,民建聯,建,,,Uncontested,10815,17303
2015,黃大仙,H12,天強,陳安泰,自由黨,建,2772,,Elected,9668,14528
2015,黃大仙,H13,翠竹及鵬程,陳英,獨立候選人,其他,2967,,Elected,12167,18266
2015,黃大仙,H14,竹園南,許錦成,民協,泛,3056,,Elected,8575,15103
2015,黃大仙,H15,竹園北,丁志威,獨立候選人,其他,2799,,Elected,11148,16098
2015,黃大仙,H16,慈雲西,袁國強,民建聯,建,3285,,Elected,11429,19020
2015,黃大仙,H17,正愛,陳曼琪,民建聯,建,3243,,Elected,11299,20150
2015,黃大仙,H18,正安,黃逸旭,獨立,泛,,,Uncontested,11145,20235
2015,黃大仙,H19,慈雲東,何漢文,民建聯,建,3192,,Elected,10485,20122
2015,黃大仙,H20,瓊富,胡志偉,民主黨,泛,3907,,Elected,12358,19385
2015,黃大仙,H21,彩雲東,蔡子健,民建聯,建,2201,,Elected,7018,13945
2015,黃大仙,H22,彩雲南,沈運華,民主黨,泛,2432,,Elected,7365,12773
2015,黃大仙,H23,彩雲西,譚美普,工聯會/民建聯,建,2682,,Elected,8594,13487
2015,黃大仙,H24,池彩,胡志健,民主黨,泛,2083,,Elected,8638,16110
2015,黃大仙,H25,彩虹,莫健榮,工聯會,建,2898,,Elected,9126,14702
2015,觀塘,J01,觀塘中心,陳華裕,,建,,,Uncontested,7531,16076
2015,觀塘,J02,九龍灣,潘任惠珍,,其他,,,Uncontested,6928,13952
2015,觀塘,J03,啓業,歐陽均諾,民建聯,建,2128,,Elected,8312,16399
2015,觀塘,J04,麗晶,BUX Sheik Anthony,公民黨,泛,3060,,Elected,10391,15770
2015,觀塘,J05,坪石,陳俊傑,民建聯,建,,,Uncontested,7903,13362
2015,觀塘,J06,雙彩,譚肇卓,民建聯,建,,,Uncontested,8300,19162
2015,觀塘,J07,佐敦谷,顏汶羽,民建聯,建,2638,,Elected,9123,19358
2015,觀塘,J08,順天,莫建成,民主黨,泛,2864,,Elected,11463,18918
2015,觀塘,J09,雙順,符碧珍,,建,,,Uncontested,10164,17661
2015,觀塘,J10,安利,蔡澤鴻,,其他,2128,,Elected,7641,13453
2015,觀塘,J11,寶達,洪錦鉉,民建聯,建,3993,,Elected,10980,19866
2015,觀塘,J12,秀茂坪北,黃春平,,建,,,Uncontested,11614,20579
2015,觀塘,J13,曉麗,蘇麗珍,獨立候選人,建,3466,,Elected,11826,18457
2015,觀塘,J14,秀茂坪南,陳耀雄,獨立人士,建,2418,,Elected,7230,13909
2015,觀塘,J15,秀茂坪中,張培剛,民建聯,建,,,Uncontested,9085,15256
2015,觀塘,J16,興田,陳汶堅,民主黨,泛,2424,,Elected,10994,17218
2015,觀塘,J17,藍田,簡銘東,工聯會,建,3215,,Elected,10738,20947
2015,觀塘,J18,廣德,柯創盛,民建聯,建,,,Uncontested,12541,19310
2015,觀塘,J19,平田,姚柏良,獨立候選人,建,3404,,Elected,10499,18151
2015,觀塘,J20,栢雅,何啟明,工聯會,建,2666,,Elected,8863,13410
2015,觀塘,J21,油塘東,張琪騰,民建聯,建,,,Uncontested,11217,19652
2015,觀塘,J22,油麗,黎樹濠,獨立,建,1914,,Elected,8365,18285
2015,觀塘,J23,翠翔,謝淑珍,,其他,2918,,Elected,10416,20726
2015,觀塘,J24,油塘西,呂東孩,獨立候選人,建,,,Uncontested,9689,20481
2015,觀塘,J25,麗港城,鄧咏駿,獨立,建,4091,,Elected,11583,24598
2015,觀塘,J26,景田,張順華,,建,2791,,Elected,10712,20623
2015,觀塘,J27,翠屏,鄭強峰,公屋聯會,建,3457,,Elected,11881,19113
2015,觀塘,J28,寶樂,鄭景陽,民主黨,泛,2097,,Elected,9037,14443
2015,觀塘,J29,月華,徐海山,獨立候選人,建,2403,,Elected,7395,13845
2015,觀塘,J30,協康,陳振彬,,建,1831,,Elected,7267,16713
2015,觀塘,J31,康樂,馬軼超,獨立候選人,建,1624,,Elected,7682,16707
2015,觀塘,J32,定安,金堅,,建,2159,,Elected,8938,16465
2015,觀塘,J33,牛頭角上邨,陳國華,民建聯,建,2453,,Elected,8763,15969
2015,觀塘,J34,牛頭角下邨,張姚彬,民建聯,建,2441,,Elected,8460,17736
2015,觀塘,J35,淘大,葉興國,,建,,,Uncontested,7938,17013
2015,觀塘,J36,樂華北,黃子健,東九龍社區關注組,泛,1729,,Elected,7584,13325
2015,觀塘,J37,樂華南,蘇冠聰,,其他,2245,,Elected,7294,13093
2015,荃灣,K01,德華,羅少傑,,建,,,Uncontested,7794,21075
2015,荃灣,K02,楊屋道,陳恒鑌,民建聯,建,2075,,Elected,7891,19935
2015,荃灣,K03,海濱,鄒秉恬,獨立,建,2647,,Elected,10229,19641
2015,荃灣,K04,祈德尊,古揚邦,民建聯,建,1825,,Elected,7364,14549
2015,荃灣,K05,福來,葛兆源,工聯會,建,,,Uncontested,7432,13898
2015,荃灣,K06,愉景,田北辰,新民黨,建,3674,,Elected,9451,17420
2015,荃灣,K07,荃灣中心,李洪波,民主黨,泛,2235,,Elected,7970,16595
2015,荃灣,K08,荃威,林婉濱,,建,2820,,Elected,9233,19833
2015,荃灣,K09,麗濤,黃偉傑,獨立,建,3661,,Elected,10186,19431
2015,荃灣,K10,汀深,鄭㨗彬,新民黨,建,1799,,Elected,6942,18540
2015,荃灣,K11,荃灣西,林琳,民建聯,建,2462,,Elected,9019,18672
2015,荃灣,K12,荃灣郊區,伍顯龍,,其他,1984,,Elected,8377,18896
2015,荃灣,K13,馬灣,譚凱邦,新民主同盟,泛,1668,,Elected,5660,15126
2015,荃灣,K14,綠楊,林發耿,,建,2193,,Elected,8315,15335
2015,荃灣,K15,梨木樹東,陳琬琛,公民黨,泛,3169,,Elected,9041,19502
2015,荃灣,K16,梨木樹西,黃家華,公民黨,泛,2895,,Elected,9011,15745
2015,荃灣,K17,石圍角,文裕明,新界社團聯會/公屋聯會,建,2356,,Elected,7407,12723
2015,荃灣,K18,象石,陳振中,民建聯,建,1997,,Elected,7255,12962
2015,屯門,L01,屯門市中心,歐志遠,,建,1517,,Elected,7848,19539
2015,屯門,L02,兆置,林頌鎧,民主黨,泛,3551,,Elected,11061,21052
2015,屯門,L03,兆翠,葉文斌,民建聯,建,3138,,Elected,12504,19796
2015,屯門,L04,安定,江鳳儀,民協,泛,2383,,Elected,10021,16704
2015,屯門,L05,友愛南,曾憲康,民建聯,建,2085,,Elected,8345,15172
2015,屯門,L06,友愛北,譚駿賢,工黨,泛,1731,,Elected,7880,15090
2015,屯門,L07,翠興,朱耀華,新民黨,建,,,Uncontested,8888,18323
2015,屯門,L08,山景,吳觀鴻,,其他,1853,,Elected,10511,17898
2015,屯門,L09,景興,陳有海,工聯會,建,,,Uncontested,8034,15315
2015,屯門,L10,興澤,徐帆,工聯會,建,2673,,Elected,9650,16134
2015,屯門,L11,新墟,古漢強,,建,1099,,Elected,7572,18899
2015,屯門,L12,三聖,蘇炤成,新民黨,建,1837,,Elected,7691,21287
2015,屯門,L13,恆福,朱順雅,民主黨,泛,2597,,Elected,8982,20700
2015,屯門,L14,富新,甘文鋒,新民黨,建,2493,,Elected,11252,19390
2015,屯門,L15,悅湖,張恒輝,民建聯,建,2073,,Elected,8453,13324
2015,屯門,L16,兆禧,甄紹南,民協,泛,2021,,Elected,7125,13096
2015,屯門,L17,湖景,梁健文,民建聯,建,1454,,Elected,7878,13747
